,id,comp-1,comp-2,first_author_female,last_author_female,majority_female_binary,topic,climatejusticescore
330,24243,32.722157,-0.92944926,1.0,1.0,1.0,Topic56,0.3281173389791873
331,24259,-1.392778,-9.419537,1.0,0.0,unknown,Topic88,0.023132870323543806
332,24278,27.84211,-3.0693517,0.0,0.0,unknown,Topic91,0.6146753879618558
333,24549,30.296518,27.322487,0.0,0.0,0.0,Topic91,0.5034336942024354
334,24622,-13.830754,15.598516,0.0,0.0,0.0,Topic92,0.023365683635533402
335,24696,38.647564,26.08758,0.0,1.0,0.5,Topic91,0.6740874584820756
336,24766,-20.711483,-27.460203,unknown,1.0,unknown,Topic6,0.146330357590858
337,24777,21.6767,40.077415,unknown,0.0,unknown,Topic85,0.1551927339631026
338,24851,31.503752,23.821884,0.0,0.0,0.0,Topic91,0.35652738419367164
339,24937,25.153206,44.340847,1.0,1.0,1.0,Topic10,0.3453529100178371
340,24957,-36.84795,-25.502735,0.0,unknown,unknown,Topic117,0.0332465497952369
341,25002,2.4092743,-42.363308,0.0,0.0,0.0,Topic63,0.07491021718831209
342,25024,-42.665062,-9.718066,1.0,0.0,0.0,Topic31,0.1028370397077687
343,25120,-4.4216776,-37.210346,1.0,0.0,1.0,Topic114,0.012242101319683832
344,25163,-24.315334,-6.836766,0.0,0.0,unknown,Topic90,0.008607701481811841
345,25180,-26.52808,-13.915203,0.0,0.0,0.0,Topic111,0.048771565667427505
346,25403,-16.746334,47.993855,0.0,1.0,unknown,Topic23,0.0065016159490255115
347,25426,-34.45254,37.04419,1.0,0.0,0.0,Topic7,0.00398177175399438
348,25479,-17.208492,40.86282,1.0,1.0,1.0,Topic23,0.023687864294059738
349,25508,-10.667195,40.370937,0.0,1.0,0.5,Topic68,0.0842748015750552
350,25547,35.164494,-1.3711014,0.0,0.0,0.0,Topic56,0.4759962238327151
351,25633,23.230143,2.378119,1.0,0.0,0.0,Topic86,0.2218004233299006
352,25844,-24.928947,-33.019974,0.0,0.0,0.0,Topic6,0.054628525452998886
353,25845,-1.2392334,35.130116,0.0,0.0,0.0,Topic108,0.027707650305858127
354,25953,19.723427,6.601147,0.0,0.0,0.0,Topic85,0.1843048145201049
355,25957,11.1298065,8.356664,1.0,1.0,1.0,Topic85,0.20121293389904693
356,25981,21.275223,-12.044324,1.0,0.0,0.5,Topic40,0.12582659400421758
357,26049,8.916372,4.652516,1.0,1.0,1.0,Topic107,0.10864108502090328
358,26124,-45.66715,11.003058,unknown,unknown,unknown,Topic94,0.015706520112490956
359,26194,7.732627,1.3155038,0.0,0.0,0.0,Topic107,0.14194818099518344
360,26294,-48.147587,-13.756364,0.0,unknown,unknown,Topic31,0.027114772897973604
361,26352,18.958508,17.85745,0.0,0.0,0.0,Topic50,0.44083038307897865
362,26356,25.489702,-12.018901,unknown,unknown,unknown,Topic40,0.2215316005102204
363,26413,46.23772,-28.064163,1.0,1.0,0.5,Topic81,0.25514904839624253
364,26420,-3.031453,42.702637,0.0,1.0,0.5,Topic54,0.11353172052848441
365,26457,-7.7949843,40.80485,1.0,0.0,0.5,Topic68,0.013098809849315886
366,26505,31.222431,9.311358,1.0,1.0,unknown,Topic37,0.2650919582056064
367,26561,5.8510394,37.522537,0.0,1.0,unknown,Topic72,0.2719190459348184
368,26613,-1.6360435,-35.24366,1.0,0.0,1.0,Topic114,0.014177449752183704
369,26615,21.524366,5.228267,0.0,0.0,0.0,Topic85,0.2153068158821248
370,26648,29.55123,14.268718,0.0,1.0,0.5,Topic37,0.3846473228989423
371,26664,17.201643,1.6211305,0.0,0.0,0.0,Topic16,0.16766277805597649
372,26669,23.051441,-26.552649,0.0,0.0,0.0,Topic61,0.21816708963312734
373,26718,43.660656,-9.230058,1.0,1.0,1.0,Topic103,0.14766129037229567
374,26728,-10.599498,25.829521,0.0,unknown,unknown,Topic9,0.12019860542863972
375,26743,-6.64151,1.1666389,0.0,1.0,0.5,Topic40,0.2438677967552309
376,26799,9.060474,-0.34367698,0.0,0.0,0.0,Topic107,0.0585935888889031
377,26884,7.1429677,-2.9632733,0.0,1.0,0.0,Topic108,0.0535809250106733
378,26924,-4.6184893,11.437148,0.0,0.0,0.0,Topic88,0.0162423920996412
379,26926,28.875416,37.191235,0.0,0.0,unknown,Topic109,0.31330245802628
380,27023,40.098972,-18.792093,1.0,0.0,0.5,Topic83,0.2835913676729129
381,27290,18.737057,-16.437828,0.0,0.0,0.0,Topic5,0.35105771065832064
382,27327,5.3515368,-23.027494,0.0,1.0,0.5,Topic24,0.0252562279767492
383,27363,-24.317541,33.556942,0.0,1.0,0.0,Topic51,0.011978943513174875
384,27434,-12.078869,0.5774292,unknown,unknown,unknown,Topic60,0.1771127456534104
385,27489,-22.099451,40.719,0.0,1.0,0.5,Topic66,0.0736953506712048
386,27508,41.048897,-33.20061,0.0,0.0,unknown,Topic34,0.1633059784783247
387,27678,-13.612413,-8.92413,1.0,unknown,unknown,Topic112,0.06351756958063828
388,27715,33.6337,9.171023,0.0,1.0,0.5,Topic102,0.3455045368694718
389,27789,-39.381405,32.621418,0.0,0.0,0.0,Topic26,0.042322178170551374
390,27824,0.59513074,12.304309,0.0,1.0,0.0,Topic88,0.110485914071365
391,28016,23.475079,-26.58653,1.0,0.0,unknown,Topic61,0.19718532245211098
392,28127,-27.326069,1.9725142,0.0,0.0,0.0,Topic104,0.0332618242985379
393,28135,-8.832845,19.407984,0.0,0.0,unknown,Topic24,0.0429120463527
394,28366,40.18625,12.038348,0.0,0.0,0.0,Topic44,0.2822700441757416
395,28413,1.7537992,-32.038784,1.0,1.0,unknown,Topic60,0.09472189526231621
396,28441,10.448274,35.11828,1.0,0.0,0.0,Topic84,0.0563770202048752
397,28444,10.539953,-46.99047,0.0,1.0,0.5,Topic8,0.1989083500989513
398,28506,25.407112,-28.770966,1.0,0.0,1.0,Topic101,0.5151234522746719
399,28597,-26.106548,-19.335722,0.0,0.0,0.0,Topic107,0.06328290837586861
400,28598,-17.498741,-25.499413,unknown,0.0,unknown,Topic6,0.10277225307392081
401,28607,-5.048608,-53.80775,0.0,0.0,0.0,Topic16,0.006547347286537809
402,28641,-57.73136,13.81841,unknown,unknown,unknown,Topic15,0.038503241470076804
403,28671,20.87377,40.012226,0.0,1.0,0.5,Topic10,0.1643445713936561
404,28721,-24.709515,-19.207851,unknown,0.0,unknown,Topic54,0.12207383188413509
405,28740,-45.278034,24.723923,0.0,0.0,unknown,Topic93,0.0037191268215061215
406,28901,-23.874556,0.0026471266,1.0,1.0,1.0,Topic104,0.26188909279411837
407,28938,-25.02282,-12.726533,1.0,0.0,0.0,Topic111,0.019630141888853963
408,28944,26.280205,-11.19938,1.0,1.0,1.0,Topic89,0.21866494723781948
409,28961,-13.726574,-14.218265,0.0,0.0,0.0,Topic41,0.025665834137539003
410,29043,30.692026,-9.1908045,0.0,0.0,0.0,Topic89,0.6207781568073623
411,29072,-1.6996891,11.885944,0.0,0.0,0.0,Topic88,0.039678426771905195
412,29099,-13.582396,11.729814,0.0,0.0,unknown,Topic24,0.0759431191130682
413,29192,-7.0150175,29.559462,0.0,0.0,0.0,Topic2,0.01042383797050523
414,29394,-26.79505,-30.445347,unknown,unknown,unknown,Topic55,0.1950603677445664
415,29431,5.7399306,-13.484189,0.0,0.0,0.0,Topic107,0.090507001376933
416,29646,16.182964,-9.689089,1.0,0.0,0.0,Topic57,0.10368507193152947
417,29653,48.955086,0.90843034,1.0,0.0,1.0,Topic91,0.4518196621238136
418,29655,-27.17453,10.368371,0.0,1.0,unknown,Topic69,0.052270216196495
419,29777,-41.581913,-3.7013066,unknown,0.0,unknown,Topic64,0.008697874742484185
420,29796,-39.904663,-34.8714,0.0,1.0,1.0,Topic28,0.0072446904163649
421,29895,-7.1409764,7.566387,0.0,0.0,unknown,Topic52,0.11798613036505043
422,29912,0.29148987,-42.391582,0.0,unknown,unknown,Topic63,0.0639903339943778
423,30048,-31.512161,-6.4323387,0.0,0.0,0.0,Topic54,0.1059802527344527
424,30089,-22.927486,-11.362975,unknown,0.0,unknown,Topic73,0.043330073813029904
425,30235,-29.4636,20.21467,0.0,unknown,unknown,Topic26,0.07187649845701229
426,30345,11.051808,-13.669405,0.0,0.0,0.0,Topic40,0.1386657510251323
427,30539,-43.305744,-10.167077,0.0,0.0,0.0,Topic31,0.2398889328107423
428,30562,6.016771,18.9142,unknown,unknown,unknown,Topic46,0.370954847681377
429,30675,-42.1181,36.81731,0.0,0.0,unknown,Topic7,0.023023029009768506
430,30687,-12.6965065,9.090637,1.0,1.0,1.0,Topic114,0.097068194425314
431,30700,10.478409,2.6838803,1.0,0.0,unknown,Topic107,0.3619299426632469
432,30776,24.05859,-34.16482,0.0,0.0,0.0,Topic27,0.18357829997952388
433,31037,-3.405526,39.230087,unknown,0.0,unknown,Topic68,0.11209611256951388
434,31075,32.851116,27.359537,0.0,0.0,0.0,Topic91,0.5415263307839192
435,31094,-7.525303,55.931374,0.0,0.0,0.0,Topic3,0.0665256944564244
436,31120,21.349798,-0.13106692,0.0,1.0,0.5,Topic86,0.13626749068523772
437,31224,28.002298,24.195892,0.0,1.0,0.5,Topic91,0.5143550137412021
438,31306,36.383747,15.758673,1.0,0.0,1.0,Topic44,0.2814241982551165
439,31321,3.6890976,21.567175,1.0,0.0,1.0,Topic37,0.1379423950489447
440,31348,-49.535507,-0.033626437,0.0,0.0,0.0,Topic71,0.04589535228795059
441,31362,27.84717,-41.990547,1.0,0.0,0.0,Topic13,0.14393990570030712
442,31501,24.696756,-29.976776,1.0,0.0,0.5,Topic106,0.27632251328021673
443,31559,-11.037671,18.521927,0.0,0.0,0.0,Topic92,0.012507705263205758
444,31569,-24.666046,37.020416,1.0,1.0,unknown,Topic66,0.02653834353099943
445,31688,-6.4337387,-18.478205,0.0,0.0,0.0,Topic108,0.04731528282339953
446,31755,-6.4370384,-47.926296,1.0,1.0,1.0,Topic114,0.0139930963080679
447,31757,10.638794,8.845015,0.0,0.0,0.0,Topic70,0.1173097827240135
448,31812,24.991228,-18.168608,1.0,0.0,0.5,Topic25,0.24472822335066188
449,31836,-16.181053,-27.855799,0.0,0.0,0.0,Topic6,0.190989214785233
450,31909,-41.815155,-20.075087,1.0,1.0,1.0,Topic19,0.008868777481207922
451,31926,-25.214203,-36.904472,1.0,0.0,0.0,Topic11,0.02265934660253739
452,31958,-0.13791396,17.901255,1.0,1.0,1.0,Topic53,0.15126655993372382
453,31985,13.553579,10.762786,0.0,0.0,unknown,Topic101,0.289343594853073
454,32109,-52.508255,0.0721812,0.0,unknown,unknown,Topic71,0.002199502240339448
455,32240,-43.143707,-10.144376,0.0,1.0,0.5,Topic31,0.1906059831547868
456,32309,29.87372,-37.657223,1.0,unknown,unknown,Topic32,0.1813104773277397
457,32419,32.6744,-10.010775,unknown,0.0,unknown,Topic89,0.4113672134146703
458,32428,-23.523767,22.451456,0.0,1.0,0.5,Topic96,0.1145830924368253
459,32590,26.141922,-4.7320404,0.0,1.0,0.5,Topic12,0.47065718932367434
460,32593,6.4635096,22.986328,0.0,0.0,0.0,Topic42,0.0782653251194494
461,32617,-9.66014,4.276786,0.0,1.0,unknown,Topic24,0.1913526861970862
462,32677,9.476235,25.042799,0.0,0.0,0.0,Topic117,0.0487058374331755
463,32740,27.772688,15.467481,0.0,0.0,0.0,Topic37,0.4216537217957605
464,32781,7.4086685,-15.711095,0.0,0.0,0.0,Topic33,0.0653482647854807
465,32792,-18.733625,38.336987,0.0,0.0,0.5,Topic66,0.0297706591282465
466,32824,4.430607,39.767185,0.0,unknown,0.0,Topic72,0.1429325591295799
467,32881,-25.296467,-31.569366,1.0,1.0,1.0,Topic55,0.13430222742333908
468,32937,-18.986334,29.215616,1.0,1.0,unknown,Topic97,0.0107657161306012
469,32954,37.879486,-26.26859,unknown,0.0,unknown,Topic34,0.0360941065773053
470,32975,11.595155,-5.2424,0.0,0.0,unknown,Topic61,0.1111469008098587
471,33040,18.193045,7.4759874,unknown,1.0,unknown,Topic85,0.1499455885789233
472,33058,17.00678,-40.799713,0.0,0.0,0.5,Topic27,0.0393210745889211
473,33060,12.226573,31.980564,1.0,1.0,1.0,Topic84,0.1077810021046234
474,33088,12.220116,2.6667395,1.0,0.0,0.0,Topic107,0.0423905261285249
475,33111,3.6684258,-2.87611,unknown,0.0,unknown,Topic86,0.3096728419468494
476,33134,14.328407,26.065819,unknown,unknown,unknown,Topic78,0.0500285742309485
477,33140,29.118113,30.37155,1.0,1.0,1.0,Topic91,0.4791646765630057
478,33160,-19.160526,-1.5457511,0.0,1.0,unknown,Topic46,0.0473144473540863
479,33339,8.244171,-15.124439,0.0,0.0,0.0,Topic33,0.064738929238305
480,33380,-43.332386,4.785791,1.0,unknown,unknown,Topic94,0.0314966537030931
481,33431,-17.067768,47.852253,1.0,1.0,1.0,Topic23,0.0094723263721364
482,33442,-28.098782,38.45584,1.0,unknown,unknown,Topic29,0.03281647400103375
483,33483,-4.2652826,-35.06271,0.0,0.0,0.0,Topic114,0.03843285600835841
484,33538,-12.590751,-4.2109246,1.0,0.0,0.0,Topic45,0.10782104594264162
485,33624,-39.426517,40.2294,0.0,0.0,0.0,Topic7,0.030923605522311725
486,33657,21.895908,40.41055,0.0,0.0,unknown,Topic10,0.111393897970644
487,33692,-2.9200788,-3.2666612,1.0,1.0,1.0,Topic21,0.5036880599835039
488,33697,-39.802025,26.940691,1.0,0.0,unknown,Topic93,0.0176177265073395
489,33806,1.0589435,-22.583906,1.0,1.0,1.0,Topic24,0.0764430262619452
490,33869,4.9150057,-35.24539,0.0,1.0,0.5,Topic77,0.03148591908999976
491,33901,2.7046936,26.10523,0.0,0.0,unknown,Topic50,0.1947202571187264
492,34036,30.603102,8.890319,1.0,0.0,1.0,Topic37,0.12156588947259059
493,34056,-25.719416,42.4943,0.0,0.0,0.0,Topic66,0.02918791039982397
494,34405,-18.505386,-25.489883,0.0,0.0,0.0,Topic116,0.0386801088308683
495,34416,-34.548054,-11.548961,unknown,0.0,unknown,Topic54,0.0484295918996193
496,34465,-32.394505,-2.378394,1.0,0.0,1.0,Topic14,0.021318777984146314
497,34538,5.1566586,-35.959805,0.0,0.0,unknown,Topic77,0.2165149658779108
498,34539,18.158566,11.123286,0.0,0.0,0.0,Topic50,0.2123237352684562
499,34578,10.146107,-1.1304481,1.0,unknown,unknown,Topic107,0.0656034971677578
500,34782,-4.6440597,-1.6939912,1.0,0.0,0.5,Topic21,0.38285342053882016
501,34815,-40.211346,-36.472122,0.0,1.0,1.0,Topic96,0.0119947008555594
502,34851,-31.746662,-5.7261844,0.0,1.0,1.0,Topic54,0.0713917249630998
503,34889,5.2131915,-19.776953,0.0,0.0,0.0,Topic92,0.1083416686201684
504,34892,-15.722558,45.16851,unknown,unknown,unknown,Topic23,0.018858611602690596
505,34954,-7.3300476,43.648064,1.0,1.0,0.0,Topic68,0.0952573909676292
506,35045,-19.652985,-21.15748,1.0,0.0,0.0,Topic107,0.03824334167945939
507,35047,21.549152,-34.366043,0.0,unknown,unknown,Topic106,0.05059240727470876
508,35118,-12.714252,28.47395,unknown,0.0,unknown,Topic9,0.17145022990861492
509,35350,23.750433,40.401005,0.0,0.0,0.0,Topic37,0.3451984315131428
510,35449,-3.8795617,-34.678246,0.0,0.0,0.0,Topic114,0.07763955704859339
511,35503,-10.565571,-6.7027082,0.0,0.0,0.0,Topic105,0.023684461590599386
512,35543,41.869095,-30.889803,0.0,0.0,0.0,Topic34,0.0687310217792957
513,35574,-23.649965,-13.503868,0.0,0.0,0.0,Topic111,0.0955500422900448
514,35674,-8.355039,-5.090683,0.0,0.0,0.0,Topic85,0.15371898958119568
515,35701,21.163761,42.91258,1.0,1.0,1.0,Topic119,0.2901065456706797
516,35846,-21.776386,-12.201156,0.0,0.0,0.0,Topic111,0.3318980930421069
517,35897,28.431292,-37.688732,0.0,0.0,0.0,Topic66,0.2130918136084865
518,35940,15.659618,50.535065,1.0,0.0,0.5,Topic49,0.1444085577973092
519,35966,5.916597,10.783242,0.0,0.0,0.0,Topic32,0.09010809724177161
520,35978,-54.67758,14.075593,1.0,1.0,1.0,Topic15,0.047938061167653194
521,36012,-16.48623,-44.587433,unknown,unknown,unknown,Topic115,0.0173021238278363
522,36016,-57.321762,14.513832,0.0,unknown,unknown,Topic15,0.021862264272521508
523,36034,49.71123,8.552812,1.0,0.0,0.5,Topic80,0.7557179803435523
524,36062,26.980152,-40.38935,0.0,0.0,0.0,Topic32,0.3747831923560768
525,36068,-39.273373,42.0867,0.0,1.0,0.0,Topic7,0.008732351919004679
526,36100,5.641053,11.303536,0.0,0.0,0.0,Topic13,0.0707349866710628
527,36111,29.333517,8.117365,0.0,1.0,unknown,Topic85,0.16977838788915756
528,36167,12.419801,-18.678768,0.0,0.0,0.0,Topic33,0.03056930497481511
529,36220,39.817154,21.400522,0.0,0.0,0.0,Topic91,0.4420866203400931
530,36332,-12.884097,13.09812,1.0,0.0,0.0,Topic92,0.051569034500444255
531,36347,13.127799,-36.09246,1.0,0.0,1.0,Topic27,0.0322916542525961
532,36415,-0.71626997,17.01022,1.0,0.0,0.0,Topic94,0.0914846045863276
533,36699,9.250467,35.21297,1.0,0.0,0.0,Topic84,0.1126024279492698
534,36744,5.0937324,46.50688,1.0,0.0,unknown,Topic4,0.20459744521053547
535,36898,-51.68167,1.1055878,1.0,0.0,0.0,Topic71,0.005238956954127462
536,36975,-20.275124,6.565228,1.0,0.0,0.5,Topic112,0.3547424442102416
537,37016,24.318014,-4.2673407,0.0,0.0,0.0,Topic91,0.35268918909619007
538,37088,5.47697,-2.2698765,0.0,0.0,0.0,Topic109,0.32639058320858566
539,37115,1.1644254,38.581398,1.0,1.0,1.0,Topic85,0.0648266863438205
540,37130,39.71331,-17.140436,unknown,1.0,unknown,Topic83,0.44031097311866657
541,37196,21.9229,22.415451,0.0,0.0,unknown,Topic119,0.3457391960586141
542,37197,-5.3281755,41.34672,0.0,0.0,0.0,Topic68,0.052997487291050305
543,37232,-5.4358025,-12.149923,1.0,unknown,unknown,Topic29,0.08724284119569901
544,37263,-22.391241,6.4567842,0.0,0.0,0.0,Topic112,0.0375875306230909
545,37293,1.3797358,-27.44431,1.0,0.0,0.0,Topic24,0.22197036022456038
546,37316,-21.845198,-4.1027575,0.0,0.0,unknown,Topic90,0.11312496198373131
547,37317,21.929916,5.72988,0.0,0.0,0.0,Topic37,0.1413938529261586
548,37356,-15.571231,8.820987,0.0,0.0,0.0,Topic43,0.015082499495922101
549,37393,5.916202,-15.520669,0.0,0.0,0.0,Topic33,0.0712432792754253
550,37420,41.274197,6.3729076,0.0,unknown,0.0,Topic80,0.37549185716876915
551,37463,22.658161,-8.267791,0.0,1.0,unknown,Topic37,0.2873570074182391
552,37521,-35.128445,23.880148,0.0,0.0,0.0,Topic93,0.0740244159227687
553,37529,-0.06381042,21.410017,unknown,unknown,unknown,Topic25,0.20049743552981328
554,37579,10.232533,-16.796614,unknown,unknown,unknown,Topic33,0.2750940827233768
555,37591,14.75509,25.970646,0.0,1.0,unknown,Topic78,0.1033560608116437
556,37747,-18.920525,-29.468924,unknown,0.0,unknown,Topic6,0.0419040987856971
557,37868,-27.032225,40.225815,1.0,unknown,unknown,Topic66,0.0639593525960171
558,37926,4.2556663,36.444824,0.0,0.0,0.0,Topic72,0.05599654480151352
559,38096,24.972914,7.600176,1.0,1.0,1.0,Topic37,0.2200155699537834
560,38108,-9.707448,-6.2476087,0.0,0.0,0.0,Topic105,0.0439051447322586
561,38130,-28.953861,-21.535913,0.0,1.0,0.0,Topic59,0.020202995995541193
562,38276,41.838142,13.5604,1.0,1.0,1.0,Topic44,0.39610188150423076
563,38347,8.632944,1.7424202,1.0,1.0,1.0,Topic85,0.08686996576481636
564,38364,4.015044,-3.5520487,0.0,0.0,0.0,Topic87,0.3492548463966787
565,38382,-25.26699,-23.278217,unknown,0.0,unknown,Topic6,0.02949436219543305
566,38385,7.92066,-18.70333,0.0,0.0,unknown,Topic33,0.02472771558110549
567,38472,-17.605639,-36.831394,1.0,1.0,1.0,Topic58,0.07631798397971569
568,38588,-22.648125,25.433716,unknown,1.0,unknown,Topic96,0.01812302943255241
569,38599,-16.483643,-23.863781,0.0,0.0,0.0,Topic6,0.12017951926880499
570,38609,21.80285,11.04419,0.0,0.0,0.0,Topic101,0.34645525574085617
571,38689,-1.1389174,40.226547,0.0,0.0,0.0,Topic68,0.09536514873091581
572,38722,4.4624367,-23.646881,1.0,unknown,unknown,Topic43,0.026481888474987704
573,38740,16.55834,26.622526,unknown,0.0,unknown,Topic78,0.3251422846456001
574,38887,26.180561,8.860806,0.0,0.0,0.0,Topic37,0.20667070145339878
575,38939,25.395681,43.579575,0.0,1.0,1.0,Topic10,0.09512765198100849
576,38987,-1.4031328,13.067553,1.0,0.0,0.0,Topic88,0.0459403823403871
577,38999,-16.146341,28.970612,0.0,unknown,0.0,Topic97,0.022140519503928088
578,39045,34.95791,6.5412602,0.0,0.0,0.0,Topic102,0.1658307593539483
579,39072,17.253557,-29.991953,unknown,0.0,unknown,Topic106,0.09555734700169101
580,39121,1.7595541,22.981007,1.0,0.0,unknown,Topic85,0.10090204348876546
581,39161,-3.3297153,8.154068,1.0,1.0,1.0,Topic116,0.1147277385414571
582,39248,-17.788465,-51.370907,1.0,0.0,0.0,Topic82,0.018171337108780834
583,39311,-7.863406,20.034273,0.0,0.0,unknown,Topic9,0.1636973248382571
584,39314,3.5857694,-43.35497,1.0,0.0,0.5,Topic63,0.011076338176517911
585,39407,-35.526936,-10.76855,0.0,0.0,0.0,Topic54,0.014002981168467103
586,39515,37.778904,4.455484,1.0,0.0,0.5,Topic13,0.2202333073330274
587,39623,1.1901093,3.01224,1.0,1.0,1.0,Topic116,0.0647420419409178
588,39672,0.7817117,36.63752,1.0,0.0,unknown,Topic35,0.15352759801190086
589,39706,-13.707111,-28.21237,0.0,0.0,0.0,Topic6,0.3509080713263922
590,39818,14.611885,21.398487,1.0,1.0,1.0,Topic78,0.12200458460565049
591,39889,4.2190375,39.397415,0.0,0.0,0.0,Topic72,0.127309341149378
592,40076,16.415348,7.2330565,0.0,1.0,0.5,Topic75,0.28968148667160587
593,40091,15.270779,8.900608,0.0,0.0,0.0,Topic80,0.22966834785615017
594,40134,5.5427823,-13.563592,1.0,0.0,0.0,Topic37,0.0401997893278279
595,40253,8.002107,-31.282318,0.0,0.0,0.0,Topic65,0.0339261049081176
596,40304,-3.489582,-2.8363287,0.0,0.0,0.0,Topic21,0.31466530816527166
597,40322,-18.992168,-21.019768,0.0,0.0,0.0,Topic107,0.062479061106579095
598,40354,-13.029642,-35.951004,unknown,0.0,unknown,Topic6,0.025513200122009503
599,40356,22.879574,-31.895718,0.0,0.0,0.0,Topic106,0.027342410850173905
600,40490,-2.9402063,39.32643,unknown,0.0,unknown,Topic68,0.010984516822792443
601,40536,2.1436732,22.910015,0.0,1.0,0.5,Topic61,0.153453070667879
602,40562,46.536453,-3.736694,0.0,0.0,0.0,Topic81,0.29098000003803876
603,40584,24.736553,39.100456,0.0,1.0,0.5,Topic10,0.3651182620324057
604,40630,39.47102,-19.487932,1.0,0.0,0.5,Topic79,0.1946698302781205
605,40647,4.3354917,39.69814,1.0,1.0,1.0,Topic72,0.1066099880196765
606,40719,-2.1610947,-8.052405,1.0,0.0,0.5,Topic20,0.0498181048106494
607,40720,-11.075225,-11.2934,0.0,0.0,0.0,Topic19,0.11158066293114599
608,40726,5.632858,8.114205,0.0,0.0,0.0,Topic109,0.194214944079192
609,40765,-10.959931,23.497286,1.0,1.0,1.0,Topic9,0.1448170502295468
610,40802,-3.1364834,-34.01417,0.0,0.0,0.0,Topic114,0.0619065883368096
611,40865,-8.723136,24.086348,1.0,0.0,unknown,Topic9,0.07536040607152829
612,40945,48.01318,9.121716,0.0,1.0,0.5,Topic80,0.6573577797062329
613,40996,-21.925653,14.625237,0.0,0.0,unknown,Topic38,0.012296327168728631
614,41040,-27.279152,2.132493,0.0,0.0,0.0,Topic104,0.1314270092362085
615,41073,4.842928,-28.686945,0.0,0.0,0.0,Topic65,0.10805593248736489
616,41109,22.44986,19.496946,0.0,0.0,0.0,Topic119,0.4846970219725365
617,41262,-17.06656,19.11624,0.0,0.0,unknown,Topic99,0.0136865220961117
618,41274,15.499827,50.60942,1.0,unknown,unknown,Topic49,0.04274427121235679
619,41379,-18.197052,-23.945345,0.0,0.0,0.0,Topic49,0.0395624281529911
620,41469,-15.942614,20.154257,0.0,0.0,0.0,Topic99,0.009069830263192732
621,41573,-43.346817,18.726118,0.0,0.0,unknown,Topic30,0.006628360119587522
622,41619,-39.08759,38.39469,0.0,0.0,unknown,Topic7,0.04744575580650117
623,41836,5.3925414,-14.7861805,0.0,0.0,0.0,Topic33,0.0562533621713308
624,41840,23.477812,4.6758485,1.0,1.0,1.0,Topic37,0.3752143730865601
625,41872,-26.808748,40.85862,0.0,0.0,0.0,Topic66,0.004202986750355742
626,41970,27.534101,17.949015,1.0,1.0,1.0,Topic91,0.45774115264712006
627,41999,-14.086861,36.47415,0.0,0.0,unknown,Topic93,0.0427885667239695
